Date,Class-Type,Symbol,Year,Month,Strike-Price,P-C,Isin-Code,Mark-Price,Downside5,Downside4,Downside3,Downside2,Downside1,Upside1,Upside2,Upside3,Upside4,Upside5,Short-Adjustment,Volatility,Open-Interest,Cleared-Volume,Market-Id,Market-Id
20151126,O,FNC,2016,6,8.2,P,IT0012446263,0.0633,0.145995,0.102745,0.065643,0.040511,0.015379,0.013496,0.026159,0.032942,0.039726,0.045889,0.3805,0.408,4,0,2,2
20151126,O,FNC,2016,6,8.4,C,IT0012408818,5.3223,2.067394,1.665312,1.262939,0.84482,0.424869,0.43125,0.862472,1.298533,1.736263,2.173992,2.173992,0.401,0,0,2,2
20151126,O,FNC,2016,6,8.4,P,IT0012408826,0.07,0.160952,0.117501,0.074051,0.046245,0.02098,0.013607,0.027256,0.036389,0.043218,0.050046,0.3738,0.401,0,0,2,2
20151126,O,FNC,2016,6,8.6,C,IT0012408792,5.1301,2.04508,1.651133,1.249218,0.839889,0.420046,0.430197,0.861354,1.29405,1.731744,2.169438,2.169438,0.395,0,0,2,2
20151126,O,FNC,2016,6,8.6,P,IT0012408800,0.0788,0.184197,0.13145,0.087827,0.050803,0.025424,0.015203,0.028922,0.041568,0.048435,0.055302,0.365,0.395,0,0,2,2
20151126,O,FNC,2016,6,8.8,C,IT0012408776,4.9433,2.021586,1.641047,1.239273,0.837352,0.419685,0.424346,0.855449,1.286551,1.722183,2.159847,2.159847,0.39,0,0,2,2
20151126,O,FNC,2016,6,8.8,P,IT0012408784,0.0929,0.207683,0.141449,0.097682,0.053915,0.025551,0.021457,0.035233,0.04901,0.058562,0.065462,0.3509,0.39,0,0,2,2
20151126,O,FNC,2016,6,9.0,C,IT0012408750,4.7555,1.99936,1.623943,1.230075,0.828469,0.419556,0.419896,0.84974,1.280776,1.713151,2.15078,2.15078,0.384,0,0,2,2
20151126,O,FNC,2016,6,9.0,P,IT0012408768,0.1058,0.230055,0.15971,0.106934,0.062992,0.025589,0.025589,0.0412,0.055047,0.068002,0.07494,0.338,0.384,2,0,2,2
20151126,O,FNC,2016,6,9.5,C,IT0012408735,4.2889,1.927817,1.566683,1.191741,0.804811,0.403543,0.419453,0.838873,1.265267,1.696171,2.127099,2.127099,0.372,0,0,2,2
20151126,O,FNC,2016,6,9.5,P,IT0012408743,0.1407,0.303352,0.217686,0.146857,0.087154,0.042864,0.025729,0.05155,0.070841,0.084828,0.098815,0.303352,0.372,0,0,2,2
20151126,O,FNC,2016,6,10.0,C,IT0012408719,3.8436,1.84777,1.50848,1.155407,0.780902,0.400876,0.401035,0.817544,1.23676,1.659523,2.090306,2.090306,0.361,0,0,2,2
20151126,O,FNC,2016,6,10.0,P,IT0012408727,0.1983,0.382737,0.276191,0.18252,0.111244,0.044649,0.044575,0.074128,0.100162,0.123146,0.137263,0.382737,0.361,152,150,2,2
20151126,O,FNC,2016,6,10.5,C,IT0012408693,3.4029,1.737868,1.432317,1.093541,0.748538,0.374432,0.399318,0.799989,1.211212,1.630241,2.049655,2.049655,0.351,0,0,2,2
20151126,O,FNC,2016,6,10.5,P,IT0012408701,0.26,0.493221,0.352205,0.24514,0.143456,0.071773,0.046661,0.091567,0.126439,0.152668,0.178897,0.493221,0.351,200,200,2,2
20151126,O,FNC,2016,6,11.0,C,IT0012408677,2.9972,1.639334,1.345247,1.048453,0.710088,0.371516,0.373814,0.765885,1.166326,1.571531,1.99041,1.99041,0.343,0,0,2,2
20151126,O,FNC,2016,6,11.0,P,IT0012408685,0.357,0.591287,0.439499,0.289831,0.18235,0.074869,0.071951,0.126255,0.171397,0.212319,0.238705,0.591287,0.343,267,200,2,2
20151126,O,FNC,2016,6,11.5,C,IT0012408537,2.6009,1.496824,1.251107,0.964186,0.669623,0.337944,0.363538,0.737002,1.12189,1.522101,1.92254,1.92254,0.335,1,0,2,2
20151126,O,FNC,2016,6,11.5,P,IT0012408545,0.4637,0.732984,0.533242,0.373905,0.222741,0.107932,0.082935,0.155273,0.216742,0.262121,0.3075,0.732984,0.335,189,21,2,2
20151126,O,FNC,2016,6,12.0,C,IT0012408552,2.24,1.366043,1.141699,0.896443,0.617179,0.323042,0.337672,0.692756,1.065938,1.443372,1.843381,1.843381,0.328,13,0,2,2
20151126,O,FNC,2016,6,12.0,P,IT0012408560,0.6052,0.863331,0.641959,0.441754,0.274869,0.123277,0.10825,0.199594,0.272219,0.341124,0.386711,0.863331,0.328,6,1,2,2
20151126,O,FNC,2016,6,12.5,C,IT0012408578,1.9044,1.222907,1.028736,0.810166,0.565306,0.29372,0.314446,0.651727,0.998077,1.371017,1.743957,1.743957,0.322,27,0,2,2
20151126,O,FNC,2016,6,12.5,P,IT0012408586,0.7723,1.00504,0.754096,0.527047,0.326446,0.151999,0.131842,0.240419,0.340419,0.413292,0.486164,1.00504,0.322,38,0,2,2
20151126,O,FNC,2016,6,13.0,C,IT0012408594,1.6006,1.07158,0.915083,0.72124,0.508303,0.263772,0.293564,0.59901,0.936033,1.273424,1.64603,1.64603,0.317,23,0,2,2
20151126,O,FNC,2016,6,13.0,P,IT0012408602,0.9707,1.155366,0.866824,0.615552,0.382974,0.182043,0.152262,0.292971,0.401811,0.51065,0.583893,1.155366,0.317,19,3,2,2
20151126,O,FNC,2016,6,13.5,C,IT0012408610,1.3331,0.940619,0.798077,0.644911,0.451396,0.244147,0.256264,0.549427,0.846083,1.182847,1.51961,1.51961,0.312,23,0,2,2
20151126,O,FNC,2016,6,13.5,P,IT0012408628,1.2053,1.285163,0.982861,0.691057,0.439457,0.201291,0.189548,0.342121,0.491504,0.600606,0.709708,1.285163,0.312,24,0,2,2
20151126,O,FNC,2016,6,14.0,C,IT0012408636,1.0883,0.789284,0.686973,0.54515,0.394975,0.201722,0.243941,0.492431,0.785349,1.078268,1.409489,1.409489,0.308,148,0,2,2
20151126,O,FNC,2016,6,14.0,P,IT0012408644,1.4622,1.435314,1.093161,0.790178,0.495455,0.243593,0.201515,0.398682,0.5515,0.704318,0.819141,1.435314,0.308,327,3,2,2
20151126,O,FNC,2016,6,14.5,C,IT0012408651,0.8903,0.673334,0.583017,0.480908,0.339981,0.192919,0.196228,0.439903,0.683577,0.973392,1.266067,1.266067,0.304,50,10,2,2
20151126,O,FNC,2016,6,14.5,P,IT0012408669,1.7657,1.550225,1.196135,0.85378,0.54994,0.252173,0.248996,0.450786,0.652576,0.808565,0.961628,1.550225,0.304,9,0,2,2
20151126,O,FNC,2016,6,15.0,C,IT0012428204,0.7045,0.54603,0.478538,0.386927,0.284969,0.144407,0.192735,0.385529,0.626988,0.870464,1.152536,1.152536,0.301,701,0,2,2
20151126,O,FNC,2016,6,15.0,P,IT0012428212,2.0812,1.676508,1.299757,0.946975,0.604469,0.300302,0.252423,0.504744,0.708724,0.910713,1.074307,1.676508,0.301,50,0,2,2
20151126,O,FNC,2016,6,15.5,C,IT0012435720,0.5728,0.457739,0.403557,0.336144,0.24262,0.140764,0.144372,0.334777,0.52744,0.763719,1.007064,1.007064,0.299,57,0,2,2
20151126,O,FNC,2016,6,15.5,P,IT0012435738,2.4503,1.764185,1.374212,0.997383,0.646526,0.303919,0.300397,0.555017,0.807469,1.016506,1.218627,1.764185,0.299,11,0,2,2
20151126,O,FNC,2016,6,16.0,C,IT0012454317,0.4411,0.361202,0.3196,0.263551,0.196255,0.101703,0.140186,0.284349,0.471855,0.664321,0.895157,0.895157,0.296,17,10,2,2
20151126,O,FNC,2016,6,16.0,P,IT0012454325,2.8193,1.86016,1.457661,1.069557,0.692611,0.342795,0.304429,0.605028,0.862474,1.115123,1.329494,1.86016,0.296,1,0,2,2
20151126,O,FNC,2016,6,16.5,C,IT0012458995,0.3511,0.293855,0.263489,0.221943,0.163438,0.09622,0.101629,0.241846,0.385889,0.570981,0.763316,0.763316,0.294,12,0,2,2
20151126,O,FNC,2016,6,16.5,P,IT0012459001,3.2298,1.92707,1.513407,1.110853,0.725204,0.34818,0.342788,0.647182,0.947901,1.207683,1.460463,1.92707,0.294,0,0,2,2
20151126,O,FNC,2016,6,17.0,C,IT0012497399,0.2669,0.227468,0.203583,0.170234,0.128716,0.067099,0.098758,0.200312,0.341267,0.485251,0.668461,0.668461,0.293,270,0,2,2
20151126,O,FNC,2016,6,17.0,P,IT0012497407,3.6461,1.993015,1.57288,1.162194,0.759612,0.377072,0.345656,0.688564,0.992179,1.292957,1.554539,1.993015,0.293,0,0,2,2
20151126,F,FNC,2016,9,0.0,,IT0012558810,13.62,2.21975,1.7758,1.33185,0.8879,0.44395,0.44395,0.8879,1.33185,1.7758,2.21975,0.00,0.0,0,0,2,2
20151126,O,FNC,2016,9,8.4,C,IT0012590177,5.3691,2.017642,1.637768,1.234841,0.830101,0.420637,0.422442,0.847331,1.279065,1.712039,2.145157,2.145157,0.381,0,0,2,2
20151126,O,FNC,2016,9,8.4,P,IT0012590185,0.1304,0.211314,0.144654,0.102826,0.060998,0.024263,0.024129,0.045334,0.058337,0.07134,0.084342,0.3134,0.381,0,0,2,2
20151126,O,FNC,2016,9,8.6,C,IT0012581291,5.1838,1.99405,1.615164,1.224447,0.821003,0.416192,0.421359,0.843672,1.272381,1.704428,2.137501,2.137501,0.377,0,0,2,2
20151126,O,FNC,2016,9,8.6,P,IT0012581309,0.1457,0.235624,0.168037,0.113064,0.071101,0.029138,0.024241,0.048526,0.065147,0.078203,0.091259,0.2981,0.377,0,0,2,2
20151126,O,FNC,2016,9,8.8,C,IT0012564941,4.9985,1.969718,1.592099,1.213275,0.811569,0.407393,0.420445,0.842389,1.265613,1.697247,2.12977,2.12977,0.373,0,0,2,2
20151126,O,FNC,2016,9,8.8,P,IT0012564958,0.1608,0.259903,0.192127,0.124351,0.081223,0.039125,0.024284,0.048658,0.071844,0.084953,0.098063,0.283,0.373,0,0,2,2
20151126,O,FNC,2016,9,9.0,C,IT0012564925,4.8189,1.950857,1.574659,1.196317,0.807365,0.404467,0.41449,0.835288,1.25744,1.684646,2.116265,2.116265,0.369,0,0,2,2
20151126,O,FNC,2016,9,9.0,P,IT0012564933,0.1825,0.277832,0.209387,0.141422,0.084564,0.042331,0.031058,0.055521,0.079983,0.098391,0.111554,0.277832,0.369,0,0,2,2
20151126,O,FNC,2016,9,9.5,C,IT0012564909,4.3787,1.870172,1.526936,1.160097,0.782899,0.402208,0.403786,0.811824,1.231976,1.653506,2.076373,2.076373,0.36,0,0,2,2
20151126,O,FNC,2016,9,9.5,P,IT0012564917,0.2458,0.357772,0.254918,0.176702,0.108309,0.042571,0.042508,0.080805,0.105469,0.130132,0.153722,0.357772,0.36,0,0,2,2
20151126,O,FNC,2016,9,10.0,C,IT0012564883,3.9475,1.789751,1.453528,1.111291,0.753909,0.377824,0.396429,0.799041,1.203053,1.620542,2.040989,2.040989,0.352,0,0,2,2
20151126,O,FNC,2016,9,10.0,P,IT0012564891,0.3162,0.437328,0.328988,0.225644,0.137553,0.068779,0.048801,0.091614,0.134426,0.16207,0.186914,0.437328,0.352,2,1,2,2
20151126,O,FNC,2016,9,10.5,C,IT0012564867,3.545,1.690174,1.391268,1.064474,0.723191,0.375437,0.377089,0.764958,1.166681,1.570199,1.981022,1.981022,0.345,1,0,2,2
20151126,O,FNC,2016,9,10.5,P,IT0012564875,0.4168,0.535434,0.389124,0.271119,0.167346,0.069198,0.069019,0.126996,0.170048,0.2131,0.248234,0.535434,0.345,2,0,2,2
20151126,O,FNC,2016,9,11.0,C,IT0012564842,3.1473,1.585993,1.297957,0.999853,0.682242,0.341893,0.37177,0.747727,1.127446,1.528932,1.931352,1.931352,0.338,0,0,2,2
20151126,O,FNC,2016,9,11.0,P,IT0012564859,0.5202,0.63901,0.482658,0.335839,0.208422,0.104218,0.073065,0.142509,0.20925,0.252543,0.295837,0.63901,0.338,0,0,2,2
20151126,O,FNC,2016,9,11.5,C,IT0012564826,2.7911,1.474753,1.225656,0.945458,0.648093,0.33982,0.341222,0.703461,1.07838,1.45531,1.850894,1.850894,0.332,0,0,2,2
20151126,O,FNC,2016,9,11.5,P,IT0012564834,0.6664,0.74867,0.553162,0.388869,0.241613,0.104624,0.104524,0.187499,0.257232,0.326965,0.376603,0.74867,0.332,0,0,2,2
20151126,O,FNC,2016,9,12.0,C,IT0012564800,2.4357,1.352628,1.116627,0.868145,0.595711,0.299077,0.339567,0.679871,1.032937,1.407551,1.783497,1.783497,0.326,3,0,2,2
20151126,O,FNC,2016,9,12.0,P,IT0012564818,0.8116,0.870468,0.662268,0.466285,0.294125,0.146432,0.104857,0.209801,0.302359,0.372382,0.442404,0.870468,0.326,0,0,2,2
20151126,O,FNC,2016,9,12.5,C,IT0012564669,2.1329,1.236961,1.039446,0.808712,0.560769,0.296128,0.297304,0.628817,0.968283,1.311791,1.686166,1.686166,0.321,2,0,2,2
20151126,O,FNC,2016,9,12.5,P,IT0012564677,1.0105,0.984793,0.738058,0.524557,0.328178,0.148121,0.147993,0.261124,0.366377,0.468921,0.539185,0.984793,0.321,0,0,2,2
20151126,O,FNC,2016,9,13.0,C,IT0012564685,1.8364,1.112552,0.927002,0.729856,0.504199,0.256722,0.295988,0.592608,0.914532,1.253475,1.593862,1.593862,0.317,0,0,2,2
20151126,O,FNC,2016,9,13.0,P,IT0012564693,1.2144,1.108923,0.850409,0.603358,0.384746,0.18805,0.148303,0.296651,0.419614,0.525115,0.630617,1.108923,0.317,10,10,2,2
20151126,O,FNC,2016,9,13.5,C,IT0012564701,1.5859,0.99605,0.847732,0.664337,0.467561,0.247037,0.248986,0.544603,0.840616,1.153093,1.491788,1.491788,0.313,2,2,2,2
20151126,O,FNC,2016,9,13.5,P,IT0012564719,1.4648,1.224663,0.928906,0.66823,0.420862,0.197082,0.19583,0.344471,0.493112,0.625762,0.731511,1.224663,0.313,0,0,2,2
20151126,O,FNC,2016,9,14.0,C,IT0012564727,1.3441,0.880985,0.740772,0.592758,0.41167,0.215262,0.246859,0.49422,0.783216,1.078629,1.3818,1.3818,0.309,1,0,2,2
20151126,O,FNC,2016,9,14.0,P,IT0012564735,1.7232,1.339571,1.035792,0.739743,0.476754,0.22907,0.197263,0.394592,0.549942,0.698875,0.841067,1.339571,0.309,1,1,2,2
20151126,O,FNC,2016,9,14.5,C,IT0012564743,1.1428,0.769054,0.664154,0.523094,0.375309,0.196061,0.210427,0.456975,0.703948,0.985143,1.280248,1.280248,0.306,2,0,2,2
20151126,O,FNC,2016,9,14.5,P,IT0012564750,2.0223,1.45115,1.11205,0.809121,0.512854,0.24802,0.233903,0.43147,0.629037,0.792295,0.941447,1.45115,0.306,0,0,2,2
20151126,O,FNC,2016,9,15.0,C,IT0012564768,0.96,0.674105,0.57124,0.466526,0.324775,0.177221,0.195942,0.401268,0.647578,0.894163,1.167594,1.167594,0.303,0,0,2,2
20151126,O,FNC,2016,9,15.0,P,IT0012564776,2.3397,1.54591,1.204814,0.865528,0.563291,0.266805,0.248145,0.487186,0.684991,0.882796,1.053924,1.54591,0.303,0,0,2,2
20151126,O,FNC,2016,9,15.5,C,IT0012564784,0.7972,0.568846,0.498618,0.394128,0.289599,0.147316,0.175241,0.37087,0.571095,0.817167,1.063365,1.063365,0.3,20,0,2,2
20151126,O,FNC,2016,9,15.5,P,IT0012564792,2.6769,1.651185,1.277445,0.937975,0.598505,0.296801,0.268764,0.517161,0.761283,0.959326,1.157369,1.651185,0.3,0,0,2,2
20151126,O,FNC,2016,9,16.0,C,IT0012638208,0.6636,0.493013,0.423597,0.351222,0.246918,0.142573,0.147176,0.320234,0.515625,0.711314,0.956542,0.956542,0.297,0,0,2,2
20151126,O,FNC,2016,9,16.0,P,IT0012638216,3.0435,1.72682,1.352284,0.98069,0.641035,0.30138,0.296871,0.567915,0.816549,1.065183,1.264076,1.72682,0.297,0,0,2,2
20151126,O,FNC,2016,9,16.5,C,IT0012653165,0.5374,0.402648,0.352955,0.283635,0.208345,0.104164,0.143844,0.29078,0.462241,0.657474,0.852952,0.852952,0.295,0,0,2,2
20151126,O,FNC,2016,9,16.5,P,IT0012653173,3.4173,1.817189,1.422927,1.048295,0.679616,0.339839,0.300138,0.597205,0.86985,1.118642,1.367435,1.817189,0.295,0,0,2,2
20151126,O,FNC,2016,9,17.0,C,IT0012664238,0.4493,0.347568,0.304532,0.251349,0.182124,0.104036,0.104122,0.248932,0.395711,0.5655,0.760575,0.760575,0.293,2,2,2,2
20151126,O,FNC,2016,9,17.0,P,IT0012664246,3.8292,1.87227,1.471355,1.080583,0.705855,0.339975,0.339826,0.638999,0.936212,1.210533,1.459484,1.87227,0.293,0,0,2,2
20151126,C,FNM,0,0,0.0,,IT0000060886,0.497,0.082005,0.065604,0.049203,0.032802,0.016401,0.016401,0.032802,0.049203,0.065604,0.082005,0.00,0.0,98576,5,3,3
20151126,C,FNM2,0,0,0.0,,XT0000060886,6.895,1.482425,1.18594,0.889455,0.59297,0.296485,0.296485,0.59297,0.889455,1.18594,1.482425,0.00,0.0,0,0,3,3
20151126,C,FOO,0,0,0.0,,FR0010344861,72.95,7.842125,6.2737,4.705275,3.13685,1.568425,1.568425,3.13685,4.705275,6.2737,7.842125,0.00,0.0,5764,12,3,3
20151126,C,FP,0,0,0.0,,IT0001976411,2.83,0.49525,0.3962,0.29715,0.1981,0.09905,0.09905,0.1981,0.29715,0.3962,0.49525,0.00,0.0,0,0,3,3
20151126,C,FPET,0,0,0.0,,JE00B24DMF79,57.18,6.71865,5.37492,4.03119,2.68746,1.34373,1.34373,2.68746,4.03119,5.37492,6.71865,0.00,0.0,0,0,3,3
20151126,C,FP2,0,0,0.0,,XT0001976411,8.06,1.10825,0.8866,0.66495,0.4433,0.22165,0.22165,0.4433,0.66495,0.8866,1.10825,0.00,0.0,0,0,3,3
20151126,C,FR,0,0,0.0,,IT0001976429,2.906,0.49402,0.395216,0.296412,0.197608,0.098804,0.098804,0.197608,0.296412,0.395216,0.49402,0.00,0.0,0,0,3,3
20151126,C,FR2,0,0,0.0,,XT0001976429,7880.00,1339.60,1071.68,803.76,535.84,267.92,267.92,535.84,803.76,1071.68,1339.60,0.00,0.0,0,0,3,3
20151126,C,FR3L,0,0,0.0,,JE00B89ZNT11,13.055,4.014413,3.21153,2.408648,1.605765,0.802883,0.802881,1.605764,2.408647,3.21153,4.014413,0.00,0.0,4885,4,3,3
20151126,C,FR3S,0,0,0.0,,JE00B83F5M43,3.73,1.28685,1.02948,0.77211,0.51474,0.25737,0.25737,0.51474,0.77211,1.02948,1.28685,0.00,0.0,7040,0,3,3
20151126,C,FSA,0,0,0.0,,XT0004827447,2.60,1.144,0.9152,0.6864,0.4576,0.2288,0.2288,0.4576,0.6864,0.9152,1.144,0.00,0.0,0,0,3,3
20151126,C,FSAR,0,0,0.0,,XT0004827454,205.70,53.482,42.7856,32.0892,21.3928,10.6964,10.6964,21.3928,32.0892,42.7856,53.482,0.00,0.0,0,0,3,3
20151126,C,FSRB,0,0,0.0,,XT0004827488,2.138,0.3207,0.25656,0.19242,0.12828,0.06414,0.06414,0.12828,0.19242,0.25656,0.3207,0.00,0.0,0,0,3,3
20151126,C,FTE,0,0,0.0,,XR0000133308,7.23,0.849525,0.67962,0.509715,0.33981,0.169905,0.169905,0.33981,0.509715,0.67962,0.849525,0.00,0.0,0,0,3,3
20151126,F,FTMIB,0,0,0.0,,,22565.00,2312.9125,1850.33,1387.7475,925.165,462.5825,462.5825,925.165,1387.7475,1850.33,2312.9125,0.00,0.0,0,0,2,2
20151126,O,FTMIB,2015,12,2000.0,C,IT0010952411,20592.00,2312.890814,1850.308314,1387.725814,925.143314,462.560814,462.604186,925.186686,1387.769186,1850.351686,2312.934186,2312.934186,0.8,62,0,2,2
20151126,O,FTMIB,2015,12,2000.0,P,IT0010952437,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,462.5824,0.8,5,0,2,2
20151126,O,FTMIB,2015,12,3000.0,C,IT0010544978,19592.00,2312.87997,1850.29747,1387.71497,925.13247,462.54997,462.61503,925.19753,1387.78003,1850.36253,2312.94503,2312.94503,0.8,71,0,2,2
20151126,O,FTMIB,2015,12,3000.0,P,IT0010544986,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,462.5824,0.8,0,0,2,2
20151126,O,FTMIB,2015,12,4000.0,C,IT0010539077,18592.00,2312.869127,1850.286627,1387.704127,925.121627,462.539127,462.625873,925.208373,1387.790873,1850.373373,2312.955873,2312.955873,0.8,69,0,2,2
20151126,O,FTMIB,2015,12,4000.0,P,IT0010539085,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,462.5824,0.8,0,0,2,2
20151126,O,FTMIB,2015,12,5000.0,C,IT0010515473,17592.00,2312.858284,1850.275784,1387.693284,925.110784,462.528284,462.636716,925.219216,1387.801716,1850.384216,2312.966716,2312.966716,0.8,24,0,2,2
20151126,O,FTMIB,2015,12,5000.0,P,IT0010515481,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,462.5824,0.8,0,0,2,2
20151126,O,FTMIB,2015,12,6000.0,C,IT0010503479,16592.00,2312.847441,1850.264941,1387.682441,925.099941,462.517441,462.647559,925.230059,1387.812559,1850.395059,2312.977559,2312.977559,0.8,36,0,2,2
20151126,O,FTMIB,2015,12,6000.0,P,IT0010503487,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,462.5824,0.8,5,0,2,2
20151126,O,FTMIB,2015,12,7000.0,C,IT0010499157,15592.00,2312.836596,1850.254097,1387.671597,925.089097,462.506597,462.658403,925.240903,1387.823403,1850.405903,2312.988403,2312.988403,0.8,0,0,2,2
20151126,O,FTMIB,2015,12,7000.0,P,IT0010499165,0.00,0.000002,0.000001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,462.5824,0.8,0,0,2,2
20151126,O,FTMIB,2015,12,8000.0,C,IT0010470091,14592.00,2312.825612,1850.243162,1387.660713,925.078235,462.495743,462.669248,925.251747,1387.834246,1850.416746,2312.999246,2312.999246,0.8,0,0,2,2
20151126,O,FTMIB,2015,12,8000.0,P,IT0010470109,0.00,0.000143,0.000092,0.000041,0.000019,0.000011,0.000002,0.000001,0.00,0.00,0.00,462.5824,0.8,103,0,2,2
20151126,O,FTMIB,2015,12,9000.0,C,IT0010459672,13592.00,2312.810173,1850.229301,1387.648172,925.066597,462.48438,462.680223,925.262672,1387.845121,1850.427609,2313.010101,2313.010101,0.8,0,0,2,2
20151126,O,FTMIB,2015,12,9000.0,P,IT0010459680,0.00,0.004738,0.00311,0.001739,0.000813,0.000531,0.000134,0.000083,0.000032,0.00002,0.000012,462.5824,0.8,302,0,2,2
20151126,O,FTMIB,2015,12,10000.0,C,IT0010244314,12592.00,2312.73326,1850.172913,1387.612567,925.040371,462.463714,462.694363,925.275493,1387.856894,1850.439111,2313.021328,2313.021328,0.8,12,0,2,2
20151126,O,FTMIB,2015,12,10000.0,P,IT0010244520,0.00,0.070807,0.048654,0.026501,0.016197,0.010354,0.003431,0.00206,0.000962,0.000679,0.000396,462.5824,0.8,437,0,2,2
20151126,O,FTMIB,2015,12,11000.0,C,IT0010244322,11592.00,2312.166339,1849.814601,1387.385086,924.877858,462.37063,462.743862,925.306088,1387.882745,1850.459402,2313.036897,2313.036897,0.8,0,0,2,2
20151126,O,FTMIB,2015,12,11000.0,P,IT0010244538,0.00,0.626885,0.396124,0.243139,0.167867,0.092594,0.042086,0.021812,0.015969,0.010126,0.005122,462.5824,0.8,613,0,2,2
20151126,O,FTMIB,2015,12,12000.0,C,IT0010244330,10592.00,2309.611369,1848.03658,1386.096056,924.123625,461.771887,462.990444,925.497672,1388.0049,1850.539943,2313.10029,2313.10029,0.8,0,0,2,2
20151126,O,FTMIB,2015,12,12000.0,P,IT0010244546,0.00,3.171013,2.163301,1.521326,0.911256,0.680494,0.277826,0.202553,0.127281,0.079824,0.057671,462.5824,0.8,2103,0,2,2
20151126,O,FTMIB,2015,12,13000.0,C,IT0010244348,9594.00,2302.277758,1843.480743,1383.478491,922.524785,461.571078,462.255948,924.270827,1386.622565,1848.974304,2311.365974,2311.365974,0.8,3,0,2,2
20151126,O,FTMIB,2015,12,13000.0,P,IT0010244553,2.00,10.49378,6.708295,4.128047,2.499253,0.87046,0.467514,1.035135,1.265897,1.496658,1.687488,460.5824,0.8,972,0,2,2
20151126,O,FTMIB,2015,12,13500.0,C,IT0012157753,9096.00,2294.753681,1838.612047,1379.815033,921.018018,460.458346,461.550901,923.491425,1385.43195,1847.468053,2309.819791,2309.819791,0.8,0,0,2,2
20151126,O,FTMIB,2015,12,13500.0,P,IT0012157761,4.00,18.012436,11.571569,7.786084,4.000599,1.97777,1.177983,1.819958,2.461934,3.00833,3.239092,458.5824,0.8,212,0,2,2
20151126,O,FTMIB,2015,12,14000.0,C,IT0010244355,8597.00,2293.095118,1838.732005,1380.084746,921.354005,461.386235,460.476492,922.40359,1384.330687,1846.397846,2308.744358,2308.744358,0.748,22,0,2,2
20151126,O,FTMIB,2015,12,14000.0,P,IT0010244561,4.00,20.665577,12.44619,8.510949,4.65919,2.04446,1.257813,1.913216,2.568618,3.083959,3.319947,458.5824,0.748,1454,0,2,2
20151126,O,FTMIB,2015,12,14500.0,C,IT0012091341,8096.00,2289.84664,1835.613424,1378.577746,919.914286,460.42499,461.35627,923.265457,1385.178874,1847.30707,2309.648246,2309.648246,0.696,0,0,2,2
20151126,O,FTMIB,2015,12,14500.0,P,IT0012091358,4.00,22.908633,14.559349,9.012527,5.093487,2.000283,1.383457,2.05677,2.725853,3.180157,3.42148,458.5824,0.696,787,0,2,2
20151126,O,FTMIB,2015,12,15000.0,C,IT0010244363,7597.00,2286.074315,1831.939653,1377.699941,919.087609,460.475278,460.947938,922.436196,1384.339184,1846.342211,2308.679314,2308.679314,0.657,3785,0,2,2
20151126,O,FTMIB,2015,12,15000.0,P,IT0010244579,4.00,27.675537,19.227698,10.884911,6.914742,2.944573,0.797211,1.891452,2.570965,3.150437,3.395835,458.5824,0.657,5558,22,2,2
20151126,O,FTMIB,2015,12,15500.0,C,IT0012060353,7096.00,2279.82058,1828.881678,1374.872227,917.681324,459.13405,461.82965,923.290307,1385.179983,1847.248207,2309.580102,2309.580102,0.608,0,0,2,2
20151126,O,FTMIB,2015,12,15500.0,P,IT0012060361,4.00,32.92385,21.280252,12.707203,7.315606,3.280379,0.92092,2.042763,2.735587,3.249863,3.500468,458.5824,0.608,1190,0,2,2
20151126,O,FTMIB,2015,12,16000.0,C,IT0010244371,6596.00,2273.285477,1826.489631,1372.599136,917.093544,458.608182,461.802662,923.184849,1385.061815,1847.170682,2309.497595,2309.497595,0.562,4253,0,2,2
20151126,O,FTMIB,2015,12,16000.0,P,IT0010244587,4.00,39.453532,23.666878,14.974873,7.897964,3.800827,0.95333,2.153643,2.859177,3.33281,3.588396,458.5824,0.562,3655,10,2,2
20151126,O,FTMIB,2015,12,16500.0,C,IT0012060338,6097.00,2266.297701,1820.926795,1370.462973,916.679663,458.613752,461.007577,922.182519,1384.047981,1846.135212,2308.457611,2308.457611,0.521,1,0,2,2
20151126,O,FTMIB,2015,12,16500.0,P,IT0012060346,5.00,46.435885,29.224291,17.105614,8.306423,3.789835,1.753836,3.161394,3.878433,4.373701,4.633803,457.5824,0.521,561,27,2,2
20151126,O,FTMIB,2015,12,17000.0,C,IT0010244389,5597.00,2251.400237,1812.388346,1366.894549,913.21156,457.38439,461.328861,922.231882,1384.08653,1846.120833,2308.438983,2308.438983,0.483,375,0,2,2
20151126,O,FTMIB,2015,12,17000.0,P,IT0010244595,5.00,61.327928,37.757319,20.668616,11.769106,5.013775,1.437974,3.117453,3.845305,4.393501,4.657852,457.5824,0.483,3152,4,2,2
